"","X...Data","T.min....c.","T.media....c.","T.max....c.","Pioggia..mm.","Punto.rugiada....c.","Umidit......","Vento.media..km.h.","Ventomax..km.h.","Raffica..km.h.","Pressione.slm..mb.","Pressione.media..mb."
"2078","16/03/2009",8,12,16,4.1,6,53,8,15,0,1025,0
"2079","17/03/2009",2,11,17,0,2,39,6,8,0,1027,0
"2080","18/03/2009",2,10,19,0,2,52,7,7,0,1023,0
"2081","19/03/2009",3,8,15,3.1,5,75,0,0,0,1018,0
"2082","20/03/2009",2,5,7,3.1,4,47,16,24,0,1017,0
"2083","21/03/2009",0,3,5,1.5,1,70,8,12,0,1018,0
"2084","22/03/2009",2,7,13,0,0,25,4,9,0,1019,0
"2085","23/03/2009",-2,7,16,0,5,50,13,15,0,1017,0
"2086","24/03/2009",3,7,13,5.1,3,64,14,23,0,1003,0
"2087","25/03/2009",-2,7,14,0,2,48,7,12,0,1008,0
"2088","26/03/2009",2,9,17,0,3,49,5,5,0,1009,0
"2089","27/03/2009",2,9,16,0,5,65,11,15,0,1013,0
"2090","28/03/2009",5,11,16,10,7,71,7,9,0,1010,0
"2091","29/03/2009",10,13,16,16,11,80,15,17,0,1002,0
"2092","30/03/2009",12,14,18,10,8,61,11,17,0,1010,0
"2093","01/04/2009",7,12,17,3.1,8,74,8,8,0,1011,0
"2094","02/04/2009",8,12,18,16,7,65,8,10,0,1014,0
"2095","04/04/2009",6,12,17,0,6,63,8,8,0,1018,0
"2096","05/04/2009",6,12,20,4.1,7,70,7,9,0,1019,0
"2097","07/04/2009",9,13,20,0,8,68,4,5,0,1016,0
"2098","08/04/2009",6,13,20,0,6,56,8,8,0,1018,0
"2099","09/04/2009",7,14,23,11.9,7,63,6,12,0,1017,0
"2100","10/04/2009",8,15,23,3.6,8,64,11,13,0,1014,0
"2101","11/04/2009",10,15,20,0.5,7,55,7,9,0,1012,0
"2102","12/04/2009",10,15,21,0,6,47,12,17,0,1008,0
"2103","13/04/2009",12,16,21,0,4,33,9,13,0,1004,0
"2104","14/04/2009",8,14,21,0,5,47,8,8,0,1008,0
"2105","15/04/2009",6,14,23,0,5,51,6,10,0,1013,0
"2106","17/04/2009",9,12,15,17,9,78,9,13,0,1013,0
"2107","18/04/2009",6,12,17,0.5,8,74,7,8,0,1014,0
"2108","19/04/2009",10,12,17,15,10,80,6,9,0,1015,0
"2109","20/04/2009",7,13,19,6.1,8,66,21,60,0,1016,0
"2110","21/04/2009",13,15,18,0.5,8,58,7,8,0,1012,0
"2111","22/04/2009",12,16,19,0.5,4,35,10,12,0,1012,0
"2112","25/04/2009",5,15,31,0,6,53,7,7,0,1019,0
"2113","26/04/2009",10,14,16,2,10,73,6,6,0,1016,0
"2114","27/04/2009",11,15,19,1,10,69,8,10,0,1007,0
"2115","28/04/2009",11,14,19,0.5,10,69,7,8,0,1004,0
"2116","29/04/2009",8,11,15,2,6,69,7,12,0,1009,0
"2117","30/04/2009",7,11,15,8.4,6,62,6,8,0,1011,0
"2118","01/05/2009",8,15,22,0,5,51,9,10,0,1014,0
"2119","02/05/2009",9,16,22,10,7,56,6,6,0,1019,0
"2120","03/05/2009",7,14,19,5.1,6,52,11,15,0,1021,0
"2121","04/05/2009",6,14,23,0,5,50,3,4,0,1017,0
"2122","05/05/2009",13,15,19,0.5,8,55,6,7,0,1017,0
"2123","06/05/2009",7,15,22,0,6,54,7,7,0,1019,0
"2124","08/05/2009",8,17,25,0,8,54,8,10,0,1022,0
"2125","09/05/2009",10,18,25,0,7,50,7,7,0,1022,0
"2126","10/05/2009",9,18,27,0,8,49,6,6,0,1021,0
"2127","11/05/2009",10,18,27,0,7,46,5,8,0,1020,0
"2128","12/05/2009",10,18,27,0,7,43,8,9,0,1020,0
"2129","13/05/2009",12,19,27,0,9,46,10,12,0,1018,0
"2130","14/05/2009",11,19,27,0,7,42,5,7,0,1013,0
"2131","15/05/2009",13,18,22,10,10,54,5,6,0,1010,0
"2132","16/05/2009",15,21,28,0,14,61,7,9,0,1012,0
"2133","17/05/2009",14,22,29,0,13,55,6,7,0,1017,0
"2134","18/05/2009",15,21,29,0,11,46,7,12,0,1017,0
"2135","19/05/2009",11,21,30,0,6,40,7,12,0,1019,0
"2136","20/05/2009",11,21,30,0,8,40,5,5,0,1019,0
"2137","21/05/2009",13,23,31,0,11,44,5,7,0,1018,0
"2138","22/05/2009",14,23,32,0,12,47,10,12,0,1017,0
"2139","23/05/2009",14,23,32,0,12,45,6,8,0,1018,0
"2140","24/05/2009",15,24,34,0,13,48,5,6,0,1020,0
"2141","25/05/2009",16,26,35,0,13,45,8,8,0,1018,0
"2142","26/05/2009",16,24,34,0,11,43,8,9,0,1015,0
"2143","27/05/2009",15,20,28,21.1,12,52,5,7,0,1015,0
"2144","28/05/2009",16,20,24,0,9,39,10,18,0,1020,0
"2145","29/05/2009",10,19,27,0,6,41,13,18,0,1018,0
"2146","30/05/2009",11,18,24,1,5,35,7,10,0,1019,0
"2147","31/05/2009",15,16,16,22.1,13,78,5,7,0,1018,0
"2148","01/06/2009",15,16,16,29,13,82,6,7,0,1012,0
"2149","03/06/2009",12,19,25,0,12,58,11,15,0,1011,0
"2150","04/06/2009",13,20,27,0,13,58,9,12,0,1010,0
"2151","05/06/2009",14,21,25,0,12,54,10,12,0,1010,0
"2152","06/06/2009",20,22,25,0,12,44,15,28,0,1006,0
"2153","07/06/2009",15,18,24,8.9,14,74,10,17,0,1010,0
"2154","08/06/2009",11,19,27,0,12,61,7,8,0,1014,0
"2155","09/06/2009",12,19,25,0,13,61,8,10,0,1016,0
"2156","10/06/2009",14,20,26,0,11,53,8,12,0,1019,0
"2157","11/06/2009",12,20,27,0,11,52,10,13,0,1018,0
"2158","12/06/2009",13,22,29,0,13,52,6,10,0,1016,0
"2159","13/06/2009",14,24,32,0,13,47,5,6,0,1017,0
"2160","14/06/2009",16,26,34,0,14,44,4,7,0,1020,0
"2161","16/06/2009",16,24,33,0,11,42,9,12,0,1019,0
"2162","17/06/2009",17,24,31,0,12,45,8,8,0,1019,0
"2163","18/06/2009",15,25,32,0,11,39,5,6,0,1019,0
"2164","19/06/2009",16,25,32,0,14,46,10,18,0,1015,0
"2165","21/06/2009",17,19,21,0,9,44,10,13,0,1010,0
"2166","23/06/2009",10,16,20,0,6,50,6,7,0,1010,0
"2167","24/06/2009",11,17,22,0,9,55,5,5,0,1009,0
"2168","25/06/2009",13,20,26,0,13,59,6,13,0,1009,0
"2169","26/06/2009",17,20,23,3.1,16,74,5,6,0,1010,0
"2170","27/06/2009",15,18,27,10,16,81,8,9,0,1011,0
"2171","28/06/2009",13,21,28,0,15,67,5,6,0,1012,0
"2172","29/06/2009",15,22,29,0,16,67,6,7,0,1014,0
"2173","30/06/2009",16,22,28,0,17,70,2,2,0,1016,0
"2174","01/07/2009",15,22,28,5.1,16,67,4,4,0,1016,0
"2175","02/07/2009",16,22,27,0,16,68,16,16,0,1016,0
"2176","03/07/2009",16,24,31,0,17,65,7,12,0,1013,0
"2177","04/07/2009",18,23,31,30,18,73,7,8,0,1010,0
"2178","05/07/2009",19,22,27,23.9,19,79,7,12,0,1009,0
"2179","06/07/2009",18,24,29,0,19,70,8,14,0,1009,0
"2180","07/07/2009",17,24,30,0,15,56,11,15,0,1009,0
"2181","08/07/2009",18,23,30,0,13,51,9,13,0,1011,0
"2182","09/07/2009",14,22,30,0,12,52,7,12,0,1013,0
"2183","10/07/2009",14,21,26,0,12,53,7,13,0,1012,0
"2184","11/07/2009",13,20,26,0,12,56,4,7,0,1015,0
"2185","12/07/2009",13,22,30,0,12,51,6,9,0,1016,0
"2186","14/07/2009",17,25,33,0,14,48,7,8,0,1017,0
"2187","15/07/2009",18,26,34,0,14,44,5,9,0,1018,0
"2188","16/07/2009",17,27,36,0,14,45,5,5,0,1018,0
"2189","17/07/2009",19,27,35,0,17,55,10,15,0,1013,0
"2190","18/07/2009",17,21,24,11.9,12,52,12,25,0,1010,0
"2191","19/07/2009",13,21,28,0,11,49,7,7,0,1017,0
"2192","20/07/2009",13,22,30,0,11,47,9,10,0,1020,0
"2193","21/07/2009",14,23,32,0,12,49,6,6,0,1020,0
"2194","22/07/2009",15,24,34,0,11,40,8,9,0,1018,0
"2195","23/07/2009",16,26,35,0,11,37,9,13,0,1016,0
"2196","24/07/2009",19,27,35,0,15,40,10,12,0,1015,0
"2197","25/07/2009",20,27,33,0,13,45,11,17,0,1015,0
"2198","26/07/2009",20,26,32,0,13,40,6,9,0,1018,0
"2199","27/07/2009",18,26,33,0,12,38,8,10,0,1017,0
"2200","29/07/2009",15,26,35,0,13,44,7,9,0,1017,0
"2201","30/07/2009",19,27,35,0,13,42,8,8,0,1016,0
"2202","31/07/2009",17,27,35,0,13,40,6,9,0,1016,0
"2203","01/08/2009",18,27,35,0,14,43,8,12,0,1014,0
"2204","02/08/2009",17,25,34,0,16,53,10,12,0,1014,0
"2205","03/08/2009",18,22,26,2,17,72,7,8,0,1013,0
"2206","04/08/2009",17,22,27,1,13,56,4,5,0,1012,0
"2207","05/08/2009",17,24,30,0,12,42,6,8,0,1015,0
"2208","06/08/2009",15,24,32,0,12,44,6,10,0,1015,0
"2209","07/08/2009",17,25,32,0,13,42,7,10,0,1014,0
"2210","08/08/2009",17,25,32,0,14,48,7,8,0,1013,0
"2211","09/08/2009",20,24,29,16,19,68,8,10,0,1014,0
"2212","10/08/2009",17,23,30,10,17,69,8,12,0,1016,0
"2213","11/08/2009",17,23,30,10,17,65,7,9,0,1016,0
"2214","12/08/2009",18,25,32,0,14,51,5,7,0,1016,0
"2215","13/08/2009",19,24,31,0,15,54,8,14,0,1015,0
"2216","14/08/2009",18,25,32,0,15,53,4,6,0,1015,0
"2217","15/08/2009",18,26,34,0,15,50,5,6,0,1017,0
"2218","16/08/2009",19,27,34,0,14,44,4,6,0,1017,0
"2219","17/08/2009",18,24,34,0,15,53,5,6,0,1016,0
"2220","18/08/2009",16,26,35,0,14,49,7,7,0,1016,0
"2221","19/08/2009",18,28,36,0,13,39,9,9,0,1019,0
"2222","20/08/2009",18,28,36,0,13,42,5,6,0,1020,0
"2223","21/08/2009",19,28,36,0,13,39,10,12,0,1017,0
"2224","22/08/2009",17,27,35,0,13,41,9,10,0,1015,0
"2225","23/08/2009",19,26,32,0,17,51,9,14,0,1014,0
"2226","27/08/2009",18,25,33,0,15,54,7,7,0,1017,0
"2227","28/08/2009",18,25,34,1,15,53,7,9,0,1014,0
"2228","29/08/2009",18,25,33,0,16,57,9,10,0,1012,0
"2229","30/08/2009",19,24,31,0,16,59,6,9,0,1015,0
"2230","31/08/2009",18,25,32,0,13,43,5,6,0,1019,0
"2231","01/09/2009",18,25,32,0,15,50,8,9,0,1018,0
"2232","02/09/2009",19,25,32,0,17,56,7,10,0,1016,0
"2233","03/09/2009",21,26,31,0,18,61,13,20,0,1012,0
"2234","04/09/2009",21,26,32,0,17,53,11,18,0,1011,0
"2235","05/09/2009",17,23,30,0,13,50,5,6,0,1013,0
"2236","06/09/2009",17,21,25,0,9,37,11,14,0,1019,0
"2237","07/09/2009",13,19,25,0,7,37,9,15,0,1022,0
"2238","08/09/2009",11,19,25,0,7,40,13,17,0,1021,0
"2239","09/09/2009",13,18,26,0,9,48,6,8,0,1020,0
"2240","10/09/2009",11,19,26,0,11,54,10,13,0,1020,0
"2241","11/09/2009",13,20,28,0,10,50,8,12,0,1018,0
"2242","12/09/2009",15,20,27,0,12,53,8,10,0,1015,0
"2243","13/09/2009",13,18,25,0,12,66,4,4,0,1014,0
"2244","14/09/2009",12,16,21,10,14,87,10,10,0,1011,0
"2245","15/09/2009",14,18,23,10,15,74,2,2,0,1013,0
"2246","16/09/2009",17,19,24,10,16,81,8,9,0,1010,0
"2247","17/09/2009",15,19,23,10,16,80,5,7,0,1012,0
"2248","18/09/2009",15,19,24,0,14,71,5,6,0,1017,0
"2249","19/09/2009",13,19,25,10,14,71,5,7,0,1017,0
"2250","20/09/2009",14,17,24,10,15,85,8,8,0,1017,0
"2251","21/09/2009",14,19,23,0,14,71,8,10,0,1018,0
"2252","22/09/2009",15,21,26,0,13,54,8,10,0,1021,0
"2253","23/09/2009",12,19,27,0,10,55,4,6,0,1023,0
"2254","24/09/2009",12,19,26,0,11,53,10,10,0,1018,0
"2255","25/09/2009",14,20,26,0,9,43,6,8,0,1016,0
"2256","26/09/2009",15,20,25,0,12,53,8,12,0,1020,0
"2257","27/09/2009",15,20,26,0,11,51,8,10,0,1022,0
"2258","28/09/2009",12,19,27,0,11,57,2,2,0,1021,0
"2259","29/09/2009",10,18,25,0,11,63,2,2,0,1019,0
"2260","30/09/2009",10,18,25,0,11,61,3,5,0,1017,0
"2261","01/10/2009",11,18,24,0,13,72,4,4,0,1015,0
"2262","02/10/2009",13,19,25,10,13,66,6,8,0,1010,0
"2263","03/10/2009",12,17,23,0,7,48,7,10,0,1014,0
"2264","04/10/2009",7,16,24,0,10,66,5,7,0,1017,0
"2265","05/10/2009",14,19,24,0,13,68,6,6,0,1021,0
"2266","06/10/2009",13,18,23,0,14,73,2,2,0,1023,0
"2267","07/10/2009",12,17,24,0,12,71,1,1,0,1022,0
"2268","08/10/2009",10,18,26,0,13,71,3,5,0,1019,0
"2269","09/10/2009",12,17,21,10,14,82,9,9,0,1018,0
"2270","12/10/2009",7,14,19,0,11,84,10,14,0,1007,0
"2271","13/10/2009",5,11,17,0,4,49,4,6,0,1014,0
"2272","14/10/2009",5,9,14,0,4,48,9,13,0,1017,0
"2273","15/10/2009",0,7,13,0,2,53,7,9,0,1017,0
"2274","16/10/2009",4,9,14,0,2,54,6,7,0,1017,0
"2275","17/10/2009",5,9,13,0,2,54,4,8,0,1013,0
"2276","18/10/2009",8,10,13,0,2,40,11,16,0,1013,0
"2277","19/10/2009",3,9,12,0,1,40,8,10,0,1015,0
"2278","20/10/2009",-1,5,13,0,2,65,6,6,0,1017,0
"2279","21/10/2009",5,10,15,10,8,78,0,0,0,1015,0
"2280","22/10/2009",12,14,17,10,11,75,7,10,0,1007,0
"2281","23/10/2009",11,13,16,10,10,72,8,13,0,1003,0
"2282","24/10/2009",11,14,16,10,8,60,8,10,0,1009,0
"2283","25/10/2009",11,14,18,0,7,56,6,6,0,1015,0
"2284","26/10/2009",5,12,20,0,8,70,5,5,0,1016,0
"2285","27/10/2009",6,13,20,0,8,70,9,14,0,1019,0
"2286","28/10/2009",5,11,19,0,5,64,0,0,0,1020,0
"2287","29/10/2009",4,10,17,0,7,83,7,7,0,1019,0
"2288","30/10/2009",6,12,18,0,5,59,7,10,0,1021,0
"2289","31/10/2009",3,9,14,0,3,50,7,13,0,1025,0
"2290","01/11/2009",-2,5,14,0,2,67,2,2,0,1023,0
"2291","02/11/2009",-1,6,11,10,5,85,13,21,0,1012,0
"2292","03/11/2009",1,7,11,0,4,63,9,10,0,999,0
"2293","04/11/2009",0,6,11,10,5,90,9,9,0,1001,0
"2294","05/11/2009",5,10,14,0,6,70,9,14,0,1004,0
"2295","06/11/2009",7,9,11,10,7,83,2,2,0,1005,0
"2296","07/11/2009",3,6,9,0,5,94,2,2,0,1008,0
"2297","08/11/2009",7,8,10,10,6,85,9,9,0,997,0
"2298","09/11/2009",6,8,12,10,6,81,0,0,0,1002,0
"2299","10/11/2009",3,7,12,10,5,83,5,6,0,1004,0
"2300","11/11/2009",0,6,13,0,3,77,0,0,0,1007,0
"2301","12/11/2009",0,5,13,0,5,85,0,0,0,1015,0
"2302","13/11/2009",3,8,12,0,6,86,0,0,0,1023,0
"2303","14/11/2009",9,10,13,0,9,87,3,4,0,1024,0
"2304","15/11/2009",7,11,15,10,10,89,0,0,0,1021,0
"2305","16/11/2009",9,12,17,0,10,87,0,0,0,1019,0
"2306","17/11/2009",4,10,16,0,8,85,3,4,0,1022,0
"2307","18/11/2009",6,10,15,0,9,90,4,4,0,1025,0
"2308","19/11/2009",3,8,16,0,6,84,0,0,0,1027,0
"2309","20/11/2009",3,8,15,0,6,84,0,0,0,1030,0
"2310","21/11/2009",3,8,15,0,5,79,0,0,0,1031,0
"2311","22/11/2009",3,7,12,0,6,89,8,8,0,1027,0
"2312","23/11/2009",9,12,15,0,8,76,6,7,0,1022,0
"2313","24/11/2009",8,11,15,0,8,77,3,5,0,1021,0
"2314","25/11/2009",4,7,10,0,7,96,2,2,0,1024,0
"2315","26/11/2009",8,10,13,0,9,83,8,8,0,1022,0
"2316","27/11/2009",10,12,13,10,9,80,6,9,0,1017,0
"2317","28/11/2009",10,12,15,10,8,72,7,9,0,1016,0
"2318","29/11/2009",2,9,14,10,6,79,15,20,0,1016,0
"2319","30/11/2009",10,13,15,10,8,64,20,27,0,1002,0
"2320","01/12/2009",4,8,11,10,6,83,5,9,0,1005,0
"2321","02/12/2009",0,3,9,0,2,86,0,0,0,1015,0
"2322","03/12/2009",-2,2,4,0,3,98,0,0,0,1015,0
"2323","04/12/2009",3,6,8,10,5,93,4,4,0,1004,0
"2324","06/12/2009",0,4,7,10,3,79,0,0,0,1020,0
"2325","07/12/2009",7,9,11,10,7,84,6,7,0,1020,0
"2326","08/12/2009",6,11,14,10,7,73,9,18,0,1014,0
"2327","09/12/2009",0,5,12,0,2,60,7,7,0,1020,0
"2328","10/12/2009",-2,3,12,0,0,62,0,0,0,1024,0
"2329","11/12/2009",-3,4,11,0,2,71,10,10,0,1016,0
"2330","12/12/2009",-1,5,10,0,2,55,10,12,0,1013,0
"2331","15/12/2009",2,4,5,0,0,55,11,14,0,1004,0
"2332","16/12/2009",-1,2,4,0,0,51,4,5,0,1005,0
"2333","17/12/2009",0,2,4,10,1,79,0,0,0,1002,0
"2334","18/12/2009",0,1,3,0,0,49,7,8,0,1003,0
"2335","19/12/2009",-7,-2,0,0,NA,NA,NA,NA,NA,NA,NA
"2336","20/12/2009",-11,-7,-1,0,0,69,0,0,0,1009,0
"2337","21/12/2009",-9,-2,6,10,3,77,16,16,0,1016,0
"2338","22/12/2009",6,11,13,10,9,77,19,23,0,1005,0
"2339","24/12/2009",13,14,16,10,11,76,17,24,0,1002,0
"2340","25/12/2009",9,14,16,10,8,61,13,21,0,1001,0
"2341","26/12/2009",4,6,8,10,4,81,4,4,0,1010,0
"2342","27/12/2009",2,5,9,0,3,81,0,0,0,1007,0
"2343","28/12/2009",2,5,8,10,4,93,0,0,0,1011,0
"2344","29/12/2009",7,9,10,10,9,95,4,4,0,1009,0
"2345","30/12/2009",10,13,15,10,10,80,11,14,0,1005,0
"2346","31/12/2009",10,13,15,10,10,75,10,15,0,1000,0
"2347","01/01/2010",7,8,9,10,7,90,6,10,0,993,0
"2348","02/01/2010",5,8,11,0,5,62,9,18,0,1003,0
"2349","03/01/2010",-2,2,5,0,0,43,3,5,0,1019,0
"2350","04/01/2010",0,2,3,10,1,84,0,0,0,1017,0
"2351","05/01/2010",2,4,6,10,3,97,0,0,0,1004,0
"2352","06/01/2010",3,5,7,10,4,88,4,5,0,999,0
"2353","07/01/2010",5,6,7,10,4,86,0,0,0,1007,0
"2354","08/01/2010",7,8,9,10,7,85,2,2,0,1000,0
"2355","09/01/2010",4,7,9,10,4,81,12,18,0,997,0
"2356","10/01/2010",3,4,6,10,2,86,7,7,0,1008,0
"2357","11/01/2010",1,3,6,0,1,86,0,0,0,1014,0
"2358","12/01/2010",-1,1,4,0,1,80,0,0,0,1016,0
"2359","13/01/2010",1,4,7,0,2,76,6,6,0,1010,0
"2360","14/01/2010",-1,4,8,0,0,70,4,6,0,1011,0
"2361","15/01/2010",2,6,8,0,1,57,8,12,0,1015,0
"2362","16/01/2010",1,4,7,0,0,53,11,14,0,1023,0
"2363","17/01/2010",0,2,3,10,2,91,0,0,0,1022,0
"2364","18/01/2010",1,5,8,0,3,71,4,8,0,1023,0
"2365","19/01/2010",-4,1,9,0,0,73,0,0,0,1023,0
"2366","20/01/2010",-5,0,7,0,NA,NA,NA,NA,NA,NA,NA
"2367","21/01/2010",1,4,8,0,0,58,11,15,0,1017,0
"2368","22/01/2010",-4,1,5,0,0,69,8,10,0,1022,0
"2369","23/01/2010",-3,2,6,0,0,49,6,9,0,1024,0
"2370","24/01/2010",-5,0,6,0,NA,NA,NA,NA,NA,NA,NA
"2371","26/01/2010",4,4,4,10,0,64,7,12,0,1023,0
"2372","27/01/2010",2,4,6,0,0,43,12,16,0,1018,0
"2373","28/01/2010",-5,-2,2,0,0,70,0,0,0,1008,0
"2374","29/01/2010",-4,1,6,0,1,77,0,0,0,999,0
"2375","30/01/2010",4,5,8,10,3,83,7,10,0,991,0
"2376","31/01/2010",0,3,4,10,2,65,10,12,0,998,0
"2377","01/02/2010",-5,-1,5,0,0,56,3,4,0,1013,0
"2378","02/02/2010",-7,-1,7,0,0,53,3,4,0,1020,0
"2379","03/02/2010",-3,1,4,10,2,75,0,0,0,1021,0
"2380","04/02/2010",-1,4,9,0,4,89,0,0,0,1023,0
"2381","05/02/2010",3,5,8,10,5,92,10,10,0,1015,0
"2382","06/02/2010",3,4,6,10,2,77,6,15,0,1005,0
"2383","08/02/2010",-2,2,8,0,0,56,5,6,0,1008,0
"2384","09/02/2010",-3,2,8,0,0,62,5,9,0,1004,0
"2385","10/02/2010",2,4,7,10,1,73,8,13,0,993,0
"2386","11/02/2010",1,2,5,10,1,87,6,14,0,994,0
"2387","12/02/2010",-2,0,3,10,NA,NA,NA,NA,NA,NA,NA
"2388","13/02/2010",-5,0,6,0,NA,NA,NA,NA,NA,NA,NA
"2389","14/02/2010",-2,3,8,0,0,67,5,7,0,1007,0
"2390","15/02/2010",0,5,9,0,1,62,6,7,0,1007,0
"2391","16/02/2010",3,5,7,10,3,77,5,6,0,1005,0
"2392","17/02/2010",4,9,14,10,5,68,5,5,0,1000,0
"2393","18/02/2010",8,11,15,10,8,77,7,9,0,1002,0
"2394","19/02/2010",8,11,14,10,8,80,13,22,0,995,0
"2395","20/02/2010",6,9,12,10,7,74,10,14,0,995,0
"2396","21/02/2010",2,6,12,0,2,76,8,10,0,1008,0
"2397","22/02/2010",6,7,9,10,5,83,5,7,0,1007,0
"2398","23/02/2010",7,10,14,10,7,72,8,13,0,1003,0
"2399","24/02/2010",8,10,12,10,7,83,6,10,0,1004,0
"2400","25/02/2010",7,10,13,0,5,65,6,8,0,1008,0
"2401","26/02/2010",10,11,14,10,6,61,16,24,0,1003,0
"2402","27/02/2010",2,9,14,0,3,56,6,7,0,1011,0
"2403","28/02/2010",7,12,15,0,6,46,12,20,0,1006,0
"2404","01/03/2010",8,12,15,0,6,61,7,10,0,1011,0
"2405","02/03/2010",5,9,13,10,5,73,5,7,0,1019,0
"2406","03/03/2010",4,7,10,10,4,81,5,6,0,1017,0
"2407","04/03/2010",5,7,9,10,3,64,8,12,0,1003,0
"2408","05/03/2010",2,4,8,0,2,57,9,13,0,1012,0
"2409","06/03/2010",-3,3,8,0,0,43,6,9,0,1017,0
"2410","07/03/2010",-4,2,9,0,0,52,14,23,0,1017,0
"2411","08/03/2010",1,2,4,0,0,36,14,22,0,1014,0
"2412","09/03/2010",0,1,2,0,0,66,10,12,0,1007,0
"2413","10/03/2010",1,3,5,10,0,60,10,18,0,1006,0
"2414","11/03/2010",2,2,3,10,2,81,6,6,0,1010,0
"2415","12/03/2010",1,3,6,10,2,84,8,8,0,1016,0
"2416","13/03/2010",-1,5,11,0,2,62,5,7,0,1019,0
"2417","14/03/2010",-3,5,13,0,2,54,7,13,0,1020,0
"2418","15/03/2010",0,6,13,0,1,54,5,6,0,1019,0
"2419","16/03/2010",-3,6,13,0,0,45,6,9,0,1023,0
"2420","18/03/2010",-1,7,15,0,3,61,6,9,0,1033,0
"2421","19/03/2010",3,8,12,0,3,68,2,2,0,1032,0
"2422","20/03/2010",5,9,14,0,6,75,5,7,0,1028,0
"2423","21/03/2010",6,11,15,10,7,73,3,5,0,1026,0
"2424","22/03/2010",10,12,15,10,8,73,2,2,0,1023,0
"2425","23/03/2010",5,12,20,0,5,58,6,8,0,1019,0
"2426","24/03/2010",7,13,19,0,5,58,3,4,0,1017,0
"2427","25/03/2010",5,12,19,0,7,65,9,10,0,1019,0
"2428","26/03/2010",8,13,18,0,8,65,12,17,0,1018,0
"2429","27/03/2010",5,12,17,0,6,53,9,16,0,1014,0
"2430","29/03/2010",4,11,17,0,5,64,9,14,0,1017,0
"2431","30/03/2010",7,12,15,10,7,66,15,20,0,1008,0
"2432","31/03/2010",6,11,15,0,3,48,13,27,0,1008,0
"2433","01/04/2010",5,10,15,10,4,64,9,23,0,1014,0
"2434","02/04/2010",3,9,14,0,3,60,9,12,0,1018,0
"2435","03/04/2010",3,10,16,0,3,56,8,8,0,1021,0
"2436","04/04/2010",4,7,10,10,6,86,6,9,0,1017,0
"2437","06/04/2010",1,9,18,0,1,54,6,8,0,1025,0
"2438","07/04/2010",3,12,20,0,2,45,6,7,0,1021,0
"2439","08/04/2010",5,12,20,0,3,38,7,9,0,1020,0
"2440","09/04/2010",4,13,21,0,2,40,10,14,0,1022,0
"2441","10/04/2010",4,13,21,0,3,43,5,8,0,1020,0
"2442","11/04/2010",5,7,9,10,3,68,6,9,0,1014,0
"2443","13/04/2010",7,9,13,10,4,66,3,4,0,1011,0
"2444","14/04/2010",4,9,13,0,4,66,4,6,0,1012,0
"2445","15/04/2010",2,11,17,0,3,49,4,7,0,1012,0
"2446","16/04/2010",6,11,16,0,4,51,10,12,0,1012,0
"2447","17/04/2010",8,11,15,10,6,65,7,7,0,1015,0
"2448","18/04/2010",4,11,19,0,5,61,6,7,0,1015,0
"2449","19/04/2010",5,10,18,10,6,72,7,10,0,1014,0
"2450","20/04/2010",6,12,20,0,7,65,6,8,0,1016,0
"2451","21/04/2010",8,13,18,0,8,65,4,7,0,1016,0
"2452","22/04/2010",11,15,21,0,7,54,6,6,0,1014,0
"2453","23/04/2010",11,13,14,10,11,83,0,0,0,1012,0
"2454","24/04/2010",12,15,17,10,11,72,9,12,0,1015,0
"2455","25/04/2010",12,17,22,0,8,51,6,8,0,1020,0
"2456","26/04/2010",10,17,24,0,8,54,4,5,0,1021,0
"2457","27/04/2010",9,16,23,0,8,57,6,8,0,1020,0
"2458","28/04/2010",9,17,24,0,6,44,8,9,0,1023,0
"2459","29/04/2010",7,16,25,0,4,41,7,10,0,1021,0
"2460","30/04/2010",9,17,24,0,7,50,11,13,0,1017,0
"2461","02/05/2010",13,14,16,10,11,74,8,8,0,1013,0
"2462","03/05/2010",12,16,19,10,11,68,8,13,0,1010,0
"2463","04/05/2010",11,15,20,10,12,80,7,9,0,1007,0
"2464","05/05/2010",10,14,17,10,11,77,6,10,0,1003,0
"2465","06/05/2010",9,11,15,10,8,77,6,13,0,1006,0
"2466","07/05/2010",8,12,15,10,8,74,3,5,0,1009,0
"2467","08/05/2010",10,13,17,10,8,66,7,13,0,1011,0
"2468","10/05/2010",11,16,20,0,10,62,8,12,0,1011,0
"2469","11/05/2010",14,16,18,10,12,78,5,6,0,1009,0
"2470","12/05/2010",11,15,20,10,11,77,7,8,0,1008,0
"2471","13/05/2010",10,15,19,10,9,64,6,8,0,1008,0
"2472","14/05/2010",10,13,15,10,10,76,6,7,0,1008,0
"2473","15/05/2010",10,11,12,10,10,87,8,12,0,999,0
"2474","16/05/2010",10,12,16,10,9,81,6,7,0,1008,0
"2475","17/05/2010",9,13,17,10,10,79,4,4,0,1015,0
"2476","18/05/2010",7,13,21,10,9,71,4,6,0,1018,0
"2477","19/05/2010",10,13,18,10,7,66,6,13,0,1017,0
"2478","20/05/2010",6,14,19,0,3,46,9,12,0,1019,0
"2479","21/05/2010",7,15,20,0,6,51,7,9,0,1020,0
"2480","22/05/2010",8,17,24,0,6,49,8,10,0,1019,0
"2481","23/05/2010",9,18,25,0,7,47,7,8,0,1018,0
"2482","24/05/2010",11,19,26,0,8,45,8,12,0,1017,0
